u_knowledge,detail_title
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Löschung eines Fehlerhaften Ei
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Bitte um Löschung des Vorgangs
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: BavTel 20: IdentDatei: Das Map
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Abwesenheit im Stat
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"Abbruch Report ELSTAM RPCE2AD0_IN, Varia"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: MyPortal Störung Urlaubsantrag
DTSE,DTAG SAP_HR: Gebuchte Abwesenheiten aus
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG SAP: WG: Eintrag im Status ""fehlerh"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP HR-System P91: Keine Berechtigu
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Störungsmeldung
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Aufgabe 03.07.2023
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG SAP_HR: ein Eintrag steht auch ""feh"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,Abbruch Prozessmodell Abrkr BV / Datensc
TI.GSO.DE.SOLMAN-SAPHR-EGA,Mitarbeiter ist zum 01.10.2024 mit PK 82
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Bitte löschen oder korrigie
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,Versetzung in den Ruhestand zum 01.01.20
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Abwesenheit im Stat
DTSE,DTAG SAP_HR: Aufgrund nicht abgesendeter
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde versehentlic
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP: falsche Anzeige im Kalender fü
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: Fehler im Report Y_AHR_6300102
DTSE,OpenText - after upgrade behavior change
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Fehlermeldung / Status: Fehler
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Löschung Auftrag Abwesenheitsm
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: fehlerhafte Anzeige Urlaubs
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: BavTel 20: Anwärter Rück Verst
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP HR-System P91: Es werden nicht
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Fehlermeldung myPortal
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde vom System e
TI.GSO.DE.SOLMAN-SAPHR-DEV,"DTAG SAP: BAVTEL 2.0 ""Identnummer wird n"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Stornierung Abwesenheit
TI.GSO.DE.SOLMAN-SAPHR-REORG,DTAG SAP: Störungsmeldung Rolle zentr. O
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: BavTel 20: Anwärterdatei Impor
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Fehlermeldung ; hier: Bearbeit
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: Fehler bei SAP-HR GZ Rolle: AH
DTSE,DTAG Mein Team: für meine Mitarbeiterin
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Kann Abwesenheit nicht Lösc
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Genehmigung von Abwesenhei
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG SAP_HR: Auftrag fehlerhaft, Fehler"
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG MYPORTAL: Berechtigung bitte prüfen
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Abwesenheit als Erholungsur
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Löschung Auftrag Abwesenheitsm
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Löschung Auftrag Abwesenheitsm
TI.GSO.DE.SOLMAN-SAPHR-ZW,Bei Alwin Gropper werden seit Juni 2024
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,Anschrift Krankenkasse
DTSE,DTAG Zeitmanagement: für Betreuung Kind
TI.GSO.DE.SOLMAN-SAPHR-PYPB,Differenzen in Berechnung vAufstockungsb
DTSE,Überprüfung der Einbringung LAZKo/Limit
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: falsche Aufgaben/Mitteilung
TI.GSO.DE.SOLMAN-SAPHR-REORG,IT kann nicht gelöscht werden (Datensatz
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Mit der Bitte
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Problem bei Mario Scheiter
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Abwesenheitsantrag steht a
HR Enabling,DTAG SAP HR-System P91: Diverse Seiten w
DTSE,DTAG MYPORTAL: Name Herbeirufberechtigte
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: MyPortal Aufgabe
TI.GSO.DE.SOLMAN-SAPHR-PYPB,Beschreibung der Störung siehe bitte Anl
DTSE,DTAG SAP_HR: Formular Center BEM
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: Workitem in SAP wird verspätet
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Erholungsurlaub fehlerhaft
TI.GSO.DE.SOLMAN-SAPHR-ZW,Herr H. ist zum 01.10.2024 ins AT-Verhäl
DTSE,DTAG Zeitmanagement: Ausgleich AZK / FM
TI.GSO.DE.SOLMAN-SAPHR-ZW,Abweichungen unter Anzeige Monatssumme d
DTSE,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Herausnahme BEM Michael Lionar
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Abwesenheit im Stat
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Fehlerhafter Abwesenheitsan
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Bitte löschen
TI.GSO.DE.SOLMAN-SAPHR-ZW,Urlaub beantragt für den 20.12.24 und de
DTSE,DTAG SAP_HR: EU Dezember 2024
TI.GSO.DE.SOLMAN-SAPHR-ZW,Zeitnachweis September Zeitkonto für Rei
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,Testticket
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,Testticket2
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,Testticket 3
HR Enabling,  Anwendungssteckbrief: technische HR-Th
TI.GSO.DE.SOLMAN-SAPHR-PYPB,DTAG SAP: DT Tiefbau (Bukr 1450) - Brutt
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP: Resturlaubstage 2024 von meine
TI.GSO.DE.SOLMAN-SAPHR-REORG,Unwanted account name change
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,Info Ticket SM9
DTSE,DTAG Technische HR-Themen: Fehlerhafte W
DTSE,DTAG Zeitmanagement: falscher Feiertagsk
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: abggelehnter Abwesenheitsantra
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP_HR: Krank ohne Attest
TI.GSO.DE.SOLMAN-SAPHR-PYPB,Aktualisierung Ansprechpartner SV im P91
TI.GSO.DE.SOLMAN-SAPHR-PYPB,Aktualisierung Ansprechpartner ST  / Dat
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Zeitmanagement: Buchungen werden ni
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: Workflow falsch zugewiesen
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP_HR: Falsche Saldoberechnung für
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Abwesenheitsm
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG P91: ABAP Laufzeitfehler TSV_TNEW_P
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP HR-System P91: Personaldaten Li
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Aufgabe Betriebliche Eingliede
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: email Adresse
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: bitte um die Löschung der beid
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: bitte um die Löschung der beid
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Anmeldemöglichkeiten für SAP P
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,BEM Vorgang 000420880397 bitt abbrechen
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Your MyPortal
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG SAP: Bitte BEM schließen, da bereit"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Abwesenheit im Stat
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Bereinigung Aufgabe
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Resturlaub 2024
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Abwesenheitsm
TI.GSO.DE.SOLMAN-SAPHR-DEV,"DTAG SAP: Mutmaßlich falsche Meldung: ""F"
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP_HR: ESA Anzeige funktioniert ni
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: IDE-1002284461 // Fehlerhafter
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Aufgabe Abwes
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: BEM
TI.GSO.DE.SOLMAN-SAPHR-PYPB,neue Felder im IT20 - wie müssen diese b
TI.GSO.DE.SOLMAN-SAPHR-ZW,"Fehlerhafte Anzeige im Arbeitszeitkonto,"
TI.GSO.DE.SOLMAN-SAPHR-ZW,Herr Nowak ist am 01.09.2024 ausgeschied
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: Bitte Status für Max Jacob dok
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG MYPORTAL: Urlaubsantrag fehlerhaft
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP HR-System P91: Aussagekräftige
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Urlaubsantrag nicht zu bearbei
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Mein Team: Genehmigung in Vetretung
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Aufgabe lässt sich nicht a
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: WG: MyPortal Störung - Worklow
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Aufgabe in MyPortal
TI.GSO.DE.SOLMAN-SAPHR-REORG,DTAG SAP HR-System P91: Personalbestands
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Fehlerhaften Eintrag aus Urlau
TI.GSO.DE.SOLMAN-SAPHR-EGA,"die Buchung der Maßnahme ""Ende der Beurl"
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Zeitmanagement: Teilzeiterhöhung mi
TI.GSO.DE.SOLMAN-SAPHR-DEV,"DTAG SAP: WG: BAVTEL 2.0 GoLive - ""Fehle"
TI.GSO.DE.SOLMAN-SAPHR-EGA,"bezug auf AMS:26029010, Maßnahme Ende de"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde vom System e
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Bitte den Eintrag in myPortal
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Bitte Eintrag in myPortal aus
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde versehentlic
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Bitte Eintrag in Aufgabenliste
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: BEM löschen
TI.GSO.DE.SOLMAN-SAPHR-REORG,ich kann leider die Daten von Externen F
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Fehlerhafter Eintrag in MyPort
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: BavTel 2.0: Anwärterdatensätze
TI.GSO.DE.SOLMAN-SAPHR-PYPB,Im Oktober war folgende Mitteilung ¿Sie
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Krankheit mit Attest fehler
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Abwesenheiten Hardy
TI.GSO.DE.SOLMAN-SAPHR-PYPB,Am 14.11.2024 um ca. 14:30 Uhr wurde das
TI.GSO.DE.SOLMAN-SAPHR-PYPB,DTAG SAP: Incident # SAP HR Störung # P9
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Problem mit SAP Berechtigung /
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: my Portal Meldung
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Aufgabe Beant
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: Workflow Vorgang 000425475533
TI.GSO.DE.SOLMAN-SAPHR-DEV,Es bestehten zwei Fälle die im Benefit P
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP HR-System P91: gepufferter Stel
DTSE,"DTAG Zeitmanagement: Meldung ""Gehtmeldun"
DTSE,DTAG SAP: WG: Neue Aufgaben/Benachrichti
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP: WG: Seltsame Aufgabe in  MyPor
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Zeitmanagement: Stundenkonto eingef
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM abbrechen
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Ich kann die Ablehnung mein
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM gspräch verschieben nicht
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Fehler bei Genehmigung ein
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Zurückweisung - BEM (Vorgang 0
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,"DTAG SAP: GLZ-Tag Antrag Roberto Sanson,"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: MyPortal -> Miles Ü
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Abwesenheitsmitteilung kann
DTSE,DTAG SAP: Arbeitszeitkonto
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Fehler im Workflow
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: 2. Erinnerung Betriebliche Ein
HR Enabling,DTAG SAP HR-System P91: Drigend / P91 e-
TI.GSO.DE.SOLMAN-SAPHR-REORG,BOT_GAB: Änderung persönlicher Daten im
TI.GSO.DE.SOLMAN-SAPHR-DEV,"DTAG Technische HR-Themen: ""Urlaub kaufe"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Aufgabenzuordnung Durchführ
DTSE,DTAG SAP: Löschen von abgelehnten Urlaub
TI.GSO.DE.SOLMAN-SAPHR-REORG,Mit  AMS 23953493 wurde der Austritt zum
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Services in Vertretung von
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Einzelfahrtenversteuerung: Während
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Zeitmanagement: App could not be op
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Stornierung Abwesenheitsanträg
TI.GSO.DE.SOLMAN-SAPHR-PYPB,DTAG SAP_HR: Ergänzende Hinweise zur Abw
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,Zeitmanagement: Kachel in der Kategorie
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP HR-System P91: Anmeldung Benutz
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: 2 alte Aufgaben nicht lösch
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Fehlerhafte Buchungen bei der
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP_HR: Fehlende Buchung einer Kran
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde vom System e
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: abgelehnten A
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: BEM Marc Holstein zurückweisen
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Reisemanagement: A1 request module
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,Frau Simone Hilger erhält eine Aufforder
TI.GSO.DE.SOLMAN-SAPHR-PYPB,Zu AMS: 26124707 --> ATZ-Beginn ab 01.12
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Workflow löschen
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Urlaubsbuchung läuft auf Fe
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Fehlermeldung lässt sich ni
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP HR-System P91: kein Zugriff auf
DTSE,DTAG SAP: WG: Mitteilung: Ihr Arbeitszei
TI.GSO.DE.SOLMAN-SAPHR-PYPB,zu AMS: 26163974. ATZ ab 01.12.24 - MA h
TI.GSO.DE.SOLMAN-SAPHR-PYPB,zu AMS: 26177025: ATZ-Beginn ab 01.12.20
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: offener Auftrag muss gelösc
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde versehentlic
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: Workflow Vorgangsnummer: 00042
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Löschung Auftrag in MyPortal
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,(DTAG) SAP HR / 2x Kistowski-Cames
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,(DTAG) SAP HR / 1x Hámori
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Mein Antrag auf Abwesenheit
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,B2A Manager - Fehler beim Lesen der Date
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Ich kann meine Arbeitszeiten f
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Löschung Auftrag MyPortal
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP_HR: nicht korrekte Berechnung d
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Nachfrage Anzeige / Wegner
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Nachfrage Anzeige / Heubel
TI.GSO.DE.SOLMAN-SAPHR-PYPB,Rückforderung BB AT AG-Budget für Oktobe
TI.GSO.DE.SOLMAN-SAPHR-REORG,DTAG SAP: AW: DS in people.telekom.de no
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP_HR: Eintrag für 08.05.2028
HR Enabling,DTAG SAP: Ansicht SAP   Personalakte
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: EU
TI.GSO.DE.SOLMAN-SAPHR-ZW,Fehler Feiertagsabzug 03.10.2024 und 01.
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Abwesenheit im Stat
DTSE,Pausenberechnung - Nachtdienst in den Fe
TI.GSO.DE.SOLMAN-SAPHR-ZW,Dem MA wird an Feiertagen die Sollzeit a
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG P91: Kein Benutzer mit SNC-Name p:E
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG : Die der Org DT Technik zugewiesen
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: fehlerhafter Workflow Urlau
DTSE,DTAG Mein Team: erste Tätigkeitsstelle /
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Abwesenheitsmitteilung kann
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Prolem beim Bearbeiten einer A
TI.GSO.DE.SOLMAN-SAPHR-REORG,Frau Edona Hyseni hat 2 SAP-Nummern. Ein
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: myportal
TI.GSO.DE.SOLMAN-SAPHR-PYPB,UV_Hinweis MD 050 GAC
HR Enabling,DTAG SAP: DRINGEND SAP Störung
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde versehentlic
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Fehlerhaften Abwesenheitsantra
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: SNC-Namensfehler SAP-HR
TI.GSO.DE.SOLMAN-SAPHR-EGA,Fehler Simulation 01.2025
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-ZW,Am 29.10.24 ist ein Nulldurchlauf im Rei
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM zurückweisen
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Einzelfahrtenversteuerung: Aufgabe
HR Enabling,DTAG SAP: Fehler in Personalakte  SAP P9
TI.GSO.DE.SOLMAN-SAPHR-PYPB,DTAG SAP: BavTel 2.0: VAP-Anwärterdaten
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Zeitmanagement: Abwesenheitsantrag
TI.GSO.DE.SOLMAN-SAPHR-EGA,BB AT - Es wird bei untermonatig abgegre
DTSE,DTAG Zeitmanagement: Abwesenheitsantrag
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Löschung eines fehlerhaften Er
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde versehentlic
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Bitte löschen oder korrigie
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG SAP: YPTRN_REP00551_HINWEIS_DE
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Antrag im Abwesenheiten Feh
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Fehlerhaften Eintrag lösche
TI.GSO.DE.SOLMAN-SAPHR-PYPB,DTAG SAP_HR: Fehlende eingebettete Schri
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde vom System e
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Fehlermeldung Abwesenheits
TI.GSO.DE.SOLMAN-SAPHR-DEV,DTAG Technische HR-Themen: blaues SAP-Fe
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde versehentlic
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde vom System e
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Urlaubsantrag für den 30.12
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlermeldung
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG Zeitmanagement: Fehler beim Buchen
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP:  Aufgabe Löschung abgelehnter
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG BEM: BEM-Vorgang wurde vom System e
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG Technische HR-Themen: Fehlerhafte W
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: WG: Genehmigung Urlaub läuft a
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP: Abwesenheitsmitteilung von Jör
TI.GSO.DE.SOLMAN-SAPHR-DEV,"DTAG SAP: WG: BAVTEL 2.0 ""BAVPGr1 fehler"
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,DTAG SAP_HR: Urlaubantrag kann nicht bzw
TI.GSO.DE.SOLMAN-SAPHR-ZW,DTAG SAP: Fehler in Paketen im IT9150
TI.GSO.DE.SOLMAN-SAPHR-SYSTEM,OpenText for BuyIn - Failed to connect t
TI.GSO.DE.SOLMAN-SAPHR-ZW,"Pausenberechnung nicht korrekt, Siehe An"
